Employee ID,First Name,Last Name,Gender,Region,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary (£),Birth Date,Termination Date,Adjusted Salary (£)
E17360,Dale,Taylor,Female,South East,Brighton,2020-06-12,IT,Data Analyst,Bachelor's,Satisfactory,No,45951,1991-09-26,,45951.0
E17361,Sally,Smith,Female,Midlands,Nottingham,2020-10-07,IT,Software Engineer,Bachelor's,Satisfactory,No,50382,1980-11-04,2024-02-21,50382.0
E17362,Duncan,Clarke,Female,Scotland,Glasgow,2022-01-29,Marketing,Marketing Manager,Master's,Excellent,No,59378,1983-12-26,,62346.9
E17363,Christopher,Potter,Male,London,Harrow,2021-02-08,IT,Data Analyst,Bachelor's,Good,No,39333,1973-03-06,,40119.66
E17364,Abbie,Jones,Female,Scotland,Glasgow,2023-10-20,HR,HR Officer,Bachelor's,Satisfactory,No,43372,1966-06-02,,43372.0
E17365,Sally,Taylor,Female,North West,Liverpool,2021-10-11,HR,HR Manager,Master's,Good,No,51484,1996-04-28,2025-06-04,54058.200000000004
E17366,Valerie,Sykes,Female,Scotland,Glasgow,2016-12-28,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,41047,1987-09-20,,41047.0
E17367,Francis,Moore,Female,South East,Southampton,2017-10-03,Marketing,SEO Specialist,Bachelor's,Good,Yes,31839,1993-04-26,,31839.0
E17368,Shane,Oliver,Female,Scotland,Edinburgh,2020-01-02,Customer Service,Call Centre Agent,A-Level,Good,Yes,21405,1984-05-24,,21405.0
E17369,Callum,Richardson,Male,Scotland,Edinburgh,2022-06-05,Marketing,SEO Specialist,Bachelor's,Good,No,40902,1978-05-09,,41720.04
E17370,Adrian,Smith,Male,South East,Southampton,2023-12-27,Marketing,Content Writer,Bachelor's,Good,No,40968,1988-01-18,,41787.36
E17371,Dean,George,Female,Midlands,Birmingham,2017-07-21,Finance,Auditor,Bachelor's,Excellent,No,38097,1997-06-05,,38097.0
E17372,Donna,Williams,Female,South East,Southampton,2016-05-10,Marketing,Marketing Manager,Master's,Good,Yes,49035,1965-07-29,,51486.75
E17373,Annette,Moran,Female,London,London,2016-02-12,Sales,Sales Executive,Bachelor's,Good,Yes,43465,1980-04-21,,43465.0
E17374,Mathew,Fletcher,Female,North West,Manchester,2015-07-24,IT,IT Support Technician,Diploma,Good,No,30692,2002-07-10,,30692.0
E17375,Ellie,Davies,Female,South East,Brighton,2018-01-25,Sales,Sales Manager,Bachelor's,Good,No,51636,1974-11-24,2020-10-28,51636.0
E17376,Nigel,Hartley,Female,South East,Brighton,2021-10-17,IT,Software Engineer,Bachelor's,Excellent,Yes,47980,1997-02-15,,47980.0
E17377,Irene,Jordan,Male,London,Harrow,2024-02-18,Marketing,SEO Specialist,Bachelor's,Good,No,31044,1977-03-23,,31664.88
E17378,Mohammed,Moore,Male,North West,Liverpool,2015-10-04,Operations,Logistics Coordinator,Diploma,Excellent,No,37913,1997-08-21,,38671.26
E17379,Marion,Roberts,Female,London,London,2024-09-27,Marketing,Marketing Manager,Master's,Needs Improvement,No,47174,1988-10-25,,49532.700000000004
E17380,Ian,West,Male,South East,Southampton,2020-09-12,HR,HR Manager,Master's,Excellent,No,61571,1967-08-16,,65942.541
E17381,Terry,Robertson,Female,Scotland,Aberdeen,2021-11-23,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,No,47812,1987-01-24,,47812.0
E17382,Brett,Clayton,Female,Midlands,Nottingham,2019-06-02,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,44168,1990-11-12,,44168.0
E17383,Ben,Kemp,Female,North West,Preston,2018-01-10,Marketing,Marketing Manager,Master's,Satisfactory,No,48172,1991-07-10,,50580.6
E17384,Fiona,Thomas,Male,South East,Brighton,2021-07-07,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,48519,1985-11-18,,49489.38
E17385,Hazel,Greenwood,Female,Scotland,Edinburgh,2024-04-26,Sales,Sales Executive,Bachelor's,Good,No,48161,1992-09-06,2025-12-14,48161.0
E17386,Gerald,Lynch,Male,London,London,2023-05-03,Operations,Supply Chain Analyst,Bachelor's,Needs Improvement,No,36512,1978-04-25,,37242.24
E17387,James,Hunt,Male,North West,Manchester,2017-12-04,IT,Software Engineer,Bachelor's,Good,No,58882,1977-07-17,,60059.64
E17388,Alison,Watson,Female,Scotland,Aberdeen,2024-08-28,Customer Service,Customer Service Advisor,Diploma,Good,Yes,30175,1985-07-07,,30175.0
E17389,Christine,Ashton,Female,London,London,2021-02-28,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,51813,1982-03-12,,51813.0
E17390,Amanda,Taylor,Male,Scotland,Aberdeen,2021-01-13,Finance,Finance Manager,Master's,Good,No,74896,1965-04-30,,80213.616
E17391,Emma,Morton,Male,South East,Southampton,2019-05-30,Operations,Operations Manager,Master's,Good,Yes,57875,1982-06-05,,61984.125
E17392,Lucy,Smith,Male,South East,Reading,2017-02-21,IT,Software Engineer,Bachelor's,Satisfactory,No,47263,1987-08-23,2021-07-27,48208.26
E17393,Robin,Jackson,Male,London,Croydon,2019-03-18,IT,Software Engineer,Bachelor's,Needs Improvement,No,45130,1992-07-27,2022-09-20,46032.6
E17394,Leslie,Smith,Female,North West,Preston,2021-06-02,Marketing,Marketing Manager,Master's,Excellent,Yes,49339,1996-05-20,,51805.950000000004
E17395,Adrian,Roberts,Male,London,Harrow,2016-11-19,Customer Service,Customer Service Manager,Bachelor's,Good,No,42311,1972-09-14,,43157.22
E17396,Marian,Bell,Female,London,Harrow,2017-06-18,Sales,Business Development Executive,Diploma,Good,Yes,35051,1992-03-16,,35051.0
E17397,Brenda,Duffy,Female,Midlands,Birmingham,2021-06-01,HR,Recruitment Consultant,Bachelor's,Needs Improvement,No,35091,1992-10-22,,35091.0
E17398,Patrick,Saunders,Female,Scotland,Aberdeen,2023-09-16,Finance,Accountant,Bachelor's,Satisfactory,No,45467,1970-06-07,,45467.0
E17399,Dale,Holland,Female,Midlands,Nottingham,2017-01-03,IT,IT Support Technician,Diploma,Good,Yes,34913,1970-07-25,,34913.0
E17400,Jane,Knight,Female,Midlands,Birmingham,2018-08-09,HR,Recruitment Consultant,Bachelor's,Satisfactory,No,38056,1981-11-01,,38056.0
E17401,Shirley,Alexander,Female,South East,Southampton,2017-08-30,HR,HR Officer,Bachelor's,Excellent,Yes,40795,1981-12-21,,40795.0
E17402,Jeremy,Young,Male,North West,Liverpool,2020-02-20,Operations,Operations Manager,Master's,Excellent,No,55752,1985-07-02,,59710.392
E17403,Brian,Jones,Male,Scotland,Glasgow,2018-01-20,Operations,Logistics Coordinator,Diploma,Satisfactory,No,40424,1997-06-09,,41232.48
E17404,Georgia,Dixon,Male,North West,Manchester,2023-04-15,IT,Data Analyst,Bachelor's,Excellent,No,46265,1996-02-21,,47190.3
E17405,David,Wright,Male,London,Harrow,2016-11-12,Sales,Sales Executive,Bachelor's,Satisfactory,No,42334,1991-02-05,,43180.68
E17406,Leonard,Cross,Male,London,London,2023-07-14,Marketing,Content Writer,Bachelor's,Excellent,No,33127,1968-10-19,2024-03-29,33789.54
E17407,Ashleigh,Hanson,Female,Scotland,Edinburgh,2018-11-07,HR,HR Manager,Master's,Excellent,Yes,45408,1990-06-09,,47678.4
E17408,Nicole,Rees,Female,Midlands,Birmingham,2018-09-28,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,44630,1976-11-29,,44630.0
E17409,Katy,Parker,Female,Scotland,Edinburgh,2022-07-13,HR,Recruitment Consultant,Bachelor's,Satisfactory,No,33591,1971-03-16,,33591.0
E17410,Rachel,Green,Female,London,London,2015-01-14,Customer Service,Customer Service Advisor,Diploma,Good,No,29007,1991-07-15,,29007.0
E17411,Julian,Roberts,Male,Midlands,Nottingham,2021-08-27,Marketing,Content Writer,Bachelor's,Good,No,38336,1998-07-28,,39102.72
E17412,Patrick,Cameron,Male,North West,Manchester,2023-01-02,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,40298,2000-07-15,,41103.96
E17413,Kerry,Ali,Female,Midlands,Nottingham,2024-10-04,Customer Service,Customer Service Manager,Bachelor's,Satisfactory,No,45008,1987-08-07,,45008.0
E17414,Dawn,Clark,Female,South East,Reading,2022-06-10,Operations,Operations Manager,Master's,Excellent,No,62349,1985-03-19,,65466.450000000004
E17415,Derek,Scott,Male,Scotland,Aberdeen,2024-02-13,HR,HR Manager,Master's,Needs Improvement,No,48391,1984-10-07,,51826.761
E17416,Henry,Rose,Male,North West,Liverpool,2023-12-20,Marketing,SEO Specialist,Bachelor's,Excellent,Yes,44706,1965-06-14,,45600.12
E17417,Kayleigh,Norman,Male,London,Harrow,2022-01-26,Finance,Finance Manager,Master's,Good,No,62329,1971-12-18,,66754.35900000001
E17418,Jade,Pollard,Male,London,London,2021-03-03,Marketing,Content Writer,Bachelor's,Needs Improvement,No,30264,1997-01-20,,30869.28
E17419,Ben,Little,Male,Scotland,Glasgow,2024-09-11,Customer Service,Customer Service Manager,Bachelor's,Excellent,No,44033,1968-06-15,,44913.66
E17420,Oliver,West,Female,Midlands,Birmingham,2023-07-27,Finance,Accountant,Bachelor's,Excellent,No,45568,2002-06-28,,45568.0
E17421,Kimberley,Whitehead,Female,London,Croydon,2022-01-03,IT,Software Engineer,Bachelor's,Needs Improvement,No,50617,1970-10-04,,50617.0
E17422,Norman,Evans,Female,Midlands,Nottingham,2022-07-10,Customer Service,Customer Service Advisor,Diploma,Excellent,No,30627,1998-10-13,,30627.0
E17423,Michael,Thorpe,Male,Midlands,Nottingham,2024-06-15,Customer Service,Customer Service Manager,Bachelor's,Needs Improvement,Yes,49259,1997-09-13,,50244.18
E17424,Dylan,Smith,Male,North West,Liverpool,2020-01-19,Operations,Supply Chain Analyst,Bachelor's,Good,No,49732,1985-10-19,,50726.64
E17425,Ann,Sykes,Male,Scotland,Glasgow,2019-04-22,Customer Service,Customer Service Advisor,Diploma,Satisfactory,No,30484,1997-03-07,,31093.68
E17426,Andrea,Williamson,Male,Scotland,Edinburgh,2016-04-16,Customer Service,Customer Service Advisor,Diploma,Good,No,31003,1990-01-15,,31623.06
E17427,Helen,Smith,Female,Midlands,Birmingham,2021-12-11,Sales,Sales Manager,Bachelor's,Excellent,No,47774,2000-08-25,,47774.0
E17428,Paige,Murray,Male,Scotland,Glasgow,2024-09-21,Customer Service,Call Centre Agent,A-Level,Good,No,22201,1968-07-06,,22645.02
E17429,Kyle,Khan,Female,South East,Reading,2023-07-11,HR,HR Officer,Bachelor's,Good,No,30387,1968-08-30,2025-03-07,30387.0
E17430,Gary,Clark,Female,Midlands,Leicester,2024-03-03,Customer Service,Call Centre Agent,A-Level,Satisfactory,Yes,21731,1990-07-15,,21731.0
E17431,Carolyn,Russell,Male,South East,Southampton,2022-09-15,Sales,Sales Executive,Bachelor's,Good,Yes,42611,1998-07-08,,43463.22
E17432,Martin,Baker,Male,Midlands,Birmingham,2017-06-18,Marketing,Marketing Manager,Master's,Good,Yes,48929,1980-02-23,,52402.959
E17433,Diane,Lee,Male,London,Croydon,2022-11-11,Operations,Supply Chain Analyst,Bachelor's,Good,Yes,40660,1978-04-19,,41473.2
E17434,Jason,Smart,Male,South East,Southampton,2024-11-18,Customer Service,Call Centre Agent,A-Level,Excellent,No,22445,1972-01-25,,22893.9
E17435,Clare,Dale,Male,London,London,2017-06-09,Operations,Logistics Coordinator,Diploma,Satisfactory,No,32225,1971-11-09,,32869.5
E17436,Jill,Williams,Male,Midlands,Nottingham,2019-06-09,Sales,Business Development Executive,Diploma,Satisfactory,Yes,40653,1989-09-14,,41466.06
E17437,Kim,Davies,Female,South East,Southampton,2016-12-29,Finance,Accountant,Bachelor's,Good,Yes,41372,1985-03-08,,41372.0
E17438,Francesca,Parsons,Female,North West,Manchester,2016-11-24,HR,HR Manager,Master's,Excellent,No,62501,1965-01-24,,65626.05
E17439,Barbara,Jones,Male,London,Croydon,2023-11-01,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,42345,1999-09-09,,43191.9
E17440,Eric,Clark,Male,London,Harrow,2018-06-23,Operations,Operations Manager,Master's,Good,Yes,73596,1985-09-10,,78821.316
E17441,Paige,Green,Male,South East,Southampton,2017-07-17,Finance,Accountant,Bachelor's,Good,No,47547,1965-05-12,,48497.94
E17442,Chloe,Smith,Male,Scotland,Edinburgh,2015-05-09,Finance,Finance Manager,Master's,Excellent,Yes,68436,1988-04-01,,73294.956
E17443,Dennis,Cooper,Male,Scotland,Edinburgh,2023-05-01,HR,HR Officer,Bachelor's,Good,No,44856,2002-02-02,,45753.12
E17444,Shannon,Slater,Female,North West,Manchester,2018-09-30,Customer Service,Customer Service Advisor,Diploma,Excellent,Yes,25191,1983-09-30,,25191.0
E17445,Cameron,Taylor,Male,Midlands,Nottingham,2022-10-13,Marketing,Marketing Manager,Master's,Satisfactory,No,56181,1975-06-23,2024-06-29,60169.851
E17446,Marion,Fitzgerald,Female,South East,Reading,2024-01-06,Sales,Sales Manager,Bachelor's,Excellent,No,65466,2000-07-26,,65466.0
E17447,Jeffrey,Sheppard,Female,Scotland,Edinburgh,2018-07-28,Operations,Operations Manager,Master's,Needs Improvement,Yes,65026,1976-03-11,,68277.3
E17448,Donald,Harrison,Male,North West,Preston,2019-12-11,Sales,Business Development Executive,Diploma,Excellent,Yes,44307,1977-08-18,,45193.14
E17449,Andrew,Ali,Male,London,London,2024-03-17,Sales,Sales Executive,Bachelor's,Good,No,49159,1992-09-15,,50142.18
E17450,Heather,Murphy,Male,Midlands,Nottingham,2018-07-03,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,46775,1978-12-14,,47710.5
E17451,Garry,Allan,Female,North West,Liverpool,2017-08-23,Marketing,SEO Specialist,Bachelor's,Excellent,No,30037,1979-05-25,,30037.0
E17452,Danielle,Kennedy,Female,South East,Southampton,2021-05-09,Customer Service,Call Centre Agent,A-Level,Excellent,Yes,26440,1966-12-10,,26440.0
E17453,Joseph,Sanders,Male,North West,Manchester,2016-05-23,Operations,Logistics Coordinator,Diploma,Excellent,No,40612,1996-03-19,,41424.24
E17454,Katie,Fitzgerald,Female,Scotland,Glasgow,2022-05-07,Sales,Sales Executive,Bachelor's,Good,Yes,48471,1965-07-09,,48471.0
E17455,Denis,Newton,Male,South East,Brighton,2023-06-10,Sales,Sales Manager,Bachelor's,Satisfactory,No,67125,1983-01-18,,68467.5
E17456,Callum,Wyatt,Female,London,Harrow,2017-07-10,Finance,Finance Manager,Master's,Satisfactory,No,60684,1984-10-25,,63718.200000000004
E17457,Ann,Cox,Male,Midlands,Nottingham,2018-06-05,Operations,Logistics Coordinator,Diploma,Excellent,No,40249,1980-08-11,2023-12-03,41053.98
E17458,Kirsty,Day,Female,Midlands,Birmingham,2016-10-28,Marketing,Marketing Manager,Master's,Good,No,53871,1988-09-09,,56564.55
E17459,Matthew,Ellis,Male,Midlands,Leicester,2015-10-20,IT,IT Support Technician,Diploma,Good,No,33969,1972-03-31,2023-07-31,34648.38
E17460,Gillian,Harvey,Male,North West,Liverpool,2024-06-07,Sales,Business Development Executive,Diploma,Good,No,33278,1989-10-23,,33943.56
E17461,Vincent,Newton,Male,South East,Southampton,2024-09-25,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,31980,1998-07-23,,32619.600000000002
E17462,Martin,Rogers,Female,South East,Brighton,2020-04-03,Customer Service,Customer Service Advisor,Diploma,Good,No,27084,1998-11-09,,27084.0
E17463,Tom,Davis,Male,London,Harrow,2023-04-20,Operations,Logistics Coordinator,Diploma,Excellent,Yes,38135,1978-12-16,,38897.7
E17464,Mandy,May,Male,North West,Liverpool,2015-02-17,Finance,Finance Manager,Master's,Good,No,59531,2002-06-16,,63757.70100000001
E17465,Julia,Carroll,Female,South East,Southampton,2023-07-24,HR,Recruitment Consultant,Bachelor's,Satisfactory,Yes,38132,1974-12-10,2024-02-13,38132.0
E17466,Alison,O'Connor,Male,South East,Brighton,2016-01-14,Operations,Logistics Coordinator,Diploma,Good,No,31884,1979-03-13,,32521.68
E17467,Mohammed,McLean,Male,Scotland,Glasgow,2019-07-25,Customer Service,Customer Service Manager,Bachelor's,Good,No,43776,1964-06-11,,44651.520000000004
E17468,June,Ward,Male,North West,Liverpool,2022-08-11,IT,IT Support Technician,Diploma,Needs Improvement,No,26315,2000-08-10,,26841.3
E17469,Robin,Hawkins,Male,North West,Preston,2023-06-01,Marketing,SEO Specialist,Bachelor's,Satisfactory,No,44256,1982-09-17,,45141.12
E17470,Marcus,Marshall,Male,Scotland,Edinburgh,2019-07-18,Customer Service,Call Centre Agent,A-Level,Excellent,No,22812,1994-07-01,2021-09-28,23268.24
E17471,Aaron,Miller,Male,London,Harrow,2021-06-08,Finance,Finance Manager,Master's,Good,No,72085,1965-02-04,,77203.035
E17472,Gareth,Mitchell,Female,South East,Brighton,2018-06-29,Sales,Business Development Executive,Diploma,Good,No,31098,1977-08-26,,31098.0
E17473,Alex,Carr,Female,South East,Southampton,2024-10-01,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,Yes,49374,1979-01-13,,49374.0
E17474,Jack,Collins,Female,Midlands,Leicester,2021-04-21,Marketing,Marketing Manager,Master's,Excellent,Yes,46209,1966-05-10,,48519.450000000004
E17475,Carly,Bevan,Female,Midlands,Leicester,2021-08-15,Finance,Finance Manager,Master's,Good,No,55386,1983-12-05,,58155.3
E17476,Ronald,Johnson,Male,Midlands,Leicester,2022-12-18,HR,HR Manager,Master's,Excellent,Yes,60617,1995-01-21,,64920.80700000001
E17477,Leslie,Walker,Male,Scotland,Edinburgh,2023-01-14,Finance,Auditor,Bachelor's,Satisfactory,No,42385,1976-11-03,,43232.700000000004
E17478,Francis,Jackson,Female,North West,Liverpool,2021-08-13,Customer Service,Customer Service Manager,Bachelor's,Good,No,35297,1988-09-10,,35297.0
E17479,Rhys,Duncan,Female,Midlands,Birmingham,2019-07-31,Sales,Business Development Executive,Diploma,Good,No,36681,1970-09-10,,36681.0
E17480,Joel,Tyler,Female,South East,Reading,2018-12-23,HR,HR Officer,Bachelor's,Excellent,Yes,33366,1990-07-24,,33366.0
E17481,Gary,Ali,Female,Midlands,Birmingham,2015-06-10,Marketing,Marketing Manager,Master's,Satisfactory,No,53364,1974-10-11,,56032.200000000004
E17482,Cameron,Jones,Female,South East,Southampton,2024-10-26,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,42984,1986-09-27,,42984.0
E17483,Jade,Read,Female,South East,Reading,2017-05-17,Marketing,Content Writer,Bachelor's,Good,No,38513,1969-01-09,,38513.0
E17484,Marian,Ward,Male,South East,Southampton,2017-05-25,Customer Service,Call Centre Agent,A-Level,Satisfactory,No,25110,1999-06-14,,25612.2
E17485,Abigail,Dawson,Female,Midlands,Birmingham,2022-03-01,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,40938,1972-09-22,,40938.0
E17486,Frank,Morgan,Male,London,London,2017-03-03,Operations,Logistics Coordinator,Diploma,Satisfactory,No,29943,1980-04-14,,30541.86
E17487,Liam,Hayward,Male,Scotland,Glasgow,2015-03-31,HR,Recruitment Consultant,Bachelor's,Excellent,No,36293,1979-03-24,,37018.86
E17488,Ellie,Moss,Male,South East,Southampton,2020-08-17,Finance,Accountant,Bachelor's,Satisfactory,Yes,49137,1984-12-25,,50119.74
E17489,Francesca,Singh,Female,London,Croydon,2024-08-08,Finance,Auditor,Bachelor's,Needs Improvement,No,47215,1965-03-31,,47215.0
E17490,Kimberley,Hill,Female,Scotland,Glasgow,2022-02-25,Operations,Supply Chain Analyst,Bachelor's,Good,No,52834,1988-07-11,,52834.0
E17491,Chloe,Heath,Female,Midlands,Leicester,2024-05-15,Customer Service,Call Centre Agent,A-Level,Satisfactory,No,26263,1972-01-10,,26263.0
E17492,Mohammed,Harris,Female,Midlands,Leicester,2021-03-23,IT,Software Engineer,Bachelor's,Good,Yes,67157,1999-11-22,,67157.0
E17493,Carol,Green,Female,Scotland,Edinburgh,2023-03-10,IT,Software Engineer,Bachelor's,Good,No,55501,1992-07-10,,55501.0
E17494,Vanessa,Gardiner,Female,North West,Manchester,2022-12-13,HR,Recruitment Consultant,Bachelor's,Good,No,38199,1976-11-09,,38199.0
E17495,Stephen,Bell,Female,Midlands,Nottingham,2024-04-15,HR,HR Officer,Bachelor's,Needs Improvement,Yes,41553,1989-11-26,,41553.0
E17496,Amelia,Hayes,Female,Scotland,Glasgow,2021-05-09,Finance,Finance Manager,Master's,Satisfactory,No,61397,1985-03-30,,64466.850000000006
E17497,Raymond,Bradley,Female,North West,Preston,2023-04-10,Operations,Operations Manager,Master's,Good,Yes,65250,1989-12-26,2025-04-27,68512.5
E17498,Jason,Hill,Female,Scotland,Edinburgh,2016-12-09,Sales,Sales Executive,Bachelor's,Good,No,38357,1998-03-28,,38357.0
E17499,Marc,Hunt,Male,Scotland,Aberdeen,2018-10-13,Marketing,Marketing Manager,Master's,Needs Improvement,No,53344,1967-08-19,,57131.424
E17500,Ross,Chan,Female,London,Harrow,2020-03-17,HR,HR Officer,Bachelor's,Excellent,No,37147,1981-05-16,,37147.0
E17501,Graham,Ward,Male,Scotland,Glasgow,2021-07-23,IT,Software Engineer,Bachelor's,Excellent,No,68075,1992-02-24,,69436.5
E17502,Eileen,Jones,Male,Midlands,Birmingham,2018-11-11,Customer Service,Call Centre Agent,A-Level,Excellent,No,22302,1973-07-21,,22748.04
E17503,Frank,Wilson,Male,North West,Liverpool,2016-12-25,Marketing,SEO Specialist,Bachelor's,Good,No,37282,2003-01-26,,38027.64
E17504,Joshua,White,Female,South East,Southampton,2024-01-01,IT,Software Engineer,Bachelor's,Excellent,No,65395,1988-11-18,,65395.0
E17505,Elaine,King,Male,North West,Manchester,2022-08-29,IT,Software Engineer,Bachelor's,Satisfactory,No,56950,1976-10-21,,58089.0
E17506,Janice,Woodward,Female,North West,Manchester,2023-03-04,Sales,Business Development Executive,Diploma,Good,Yes,35800,1982-04-14,,35800.0
E17507,Clare,Jenkins,Female,Midlands,Nottingham,2017-07-22,Finance,Accountant,Bachelor's,Satisfactory,No,47513,1966-10-05,,47513.0
E17508,Mohammad,Griffiths,Male,South East,Southampton,2023-09-07,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,48412,1997-06-29,,49380.24
E17509,Victor,Richards,Male,North West,Preston,2020-01-25,IT,Software Engineer,Bachelor's,Needs Improvement,Yes,67849,1996-05-31,,69205.98
E17510,Frederick,Walsh,Male,London,Croydon,2021-11-14,Customer Service,Customer Service Manager,Bachelor's,Good,Yes,41070,1981-03-24,,41891.4
E17511,Garry,Edwards,Male,Midlands,Birmingham,2015-03-15,IT,Software Engineer,Bachelor's,Good,No,46675,1990-01-20,,47608.5
E17512,Malcolm,Simpson,Female,North West,Liverpool,2021-12-29,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,48660,1983-08-24,,48660.0
E17513,Billy,Hughes,Male,South East,Reading,2019-06-10,Customer Service,Call Centre Agent,A-Level,Good,No,24491,1997-10-04,,24980.82
E17514,Joe,Thomas,Male,Scotland,Edinburgh,2018-06-07,Customer Service,Call Centre Agent,A-Level,Good,No,24622,1995-04-10,,25114.44
E17515,Eric,Smith,Female,South East,Southampton,2024-11-03,IT,Software Engineer,Bachelor's,Satisfactory,No,64056,2001-06-16,2025-07-18,64056.0
E17516,Clare,Webb,Male,South East,Reading,2016-12-04,Sales,Sales Executive,Bachelor's,Good,No,37429,1991-01-06,,38177.58
E17517,Ricky,Thomas,Male,London,Harrow,2024-09-08,Sales,Sales Executive,Bachelor's,Needs Improvement,No,41270,1982-07-05,,42095.4
E17518,June,Howe,Female,Midlands,Leicester,2021-09-04,Customer Service,Customer Service Advisor,Diploma,Excellent,No,34685,1980-06-25,,34685.0
E17519,Conor,Hall,Female,London,Harrow,2023-10-22,IT,IT Support Technician,Diploma,Satisfactory,No,27516,1999-02-12,,27516.0
E17520,Kathryn,Daniels,Female,South East,Southampton,2017-06-10,IT,Data Analyst,Bachelor's,Satisfactory,No,36328,1969-11-17,,36328.0
E17521,Danielle,Hunter,Male,Scotland,Glasgow,2022-03-21,Sales,Business Development Executive,Diploma,Satisfactory,Yes,28083,1967-09-16,,28644.66
E17522,Amber,Williamson,Female,Midlands,Leicester,2017-08-20,Marketing,Marketing Manager,Master's,Excellent,No,46004,1991-01-25,,48304.200000000004
E17523,Ann,Smith,Female,London,Harrow,2021-11-25,Finance,Finance Manager,Master's,Excellent,No,57764,1969-08-31,,60652.200000000004
E17524,Roger,Burgess,Female,South East,Brighton,2021-01-05,Sales,Business Development Executive,Diploma,Good,No,38188,1988-08-03,,38188.0
E17525,Elizabeth,Berry,Female,Scotland,Edinburgh,2023-02-09,IT,Data Analyst,Bachelor's,Good,No,52531,1988-07-14,,52531.0
E17526,Melissa,Smith,Male,Scotland,Aberdeen,2019-03-07,Operations,Supply Chain Analyst,Bachelor's,Excellent,No,50164,1999-04-24,,51167.28
E17527,Jeremy,Edwards,Female,South East,Reading,2023-02-13,Operations,Logistics Coordinator,Diploma,Excellent,Yes,31497,1991-05-05,,31497.0
E17528,Angela,George,Male,South East,Reading,2022-10-09,IT,IT Support Technician,Diploma,Good,No,31623,1979-07-12,,32255.46
E17529,Jack,Byrne,Male,Midlands,Birmingham,2021-01-14,Sales,Sales Manager,Bachelor's,Excellent,No,66006,2001-11-28,2024-10-26,67326.12
E17530,Craig,Jackson,Male,Scotland,Edinburgh,2019-02-05,Customer Service,Call Centre Agent,A-Level,Excellent,No,23260,1975-07-18,,23725.2
E17531,Ricky,Harrison,Female,Scotland,Glasgow,2024-12-06,Sales,Business Development Executive,Diploma,Satisfactory,No,33248,1995-04-24,,33248.0
E17532,Edward,Robinson,Female,London,London,2015-10-23,Marketing,Content Writer,Bachelor's,Good,Yes,33288,2002-07-27,,33288.0
E17533,Kelly,Webb,Female,Midlands,Birmingham,2015-03-03,Sales,Sales Executive,Bachelor's,Good,No,33070,1991-09-05,,33070.0
E17534,Louis,Tyler,Male,London,Croydon,2020-09-05,Marketing,Content Writer,Bachelor's,Good,Yes,28605,1991-04-11,,29177.100000000002
E17535,Naomi,Bennett,Male,South East,Southampton,2018-10-14,Customer Service,Customer Service Advisor,Diploma,Needs Improvement,No,25427,1977-03-10,,25935.54
E17536,Toby,Jones,Female,Midlands,Nottingham,2022-06-22,Marketing,Marketing Manager,Master's,Excellent,Yes,50752,2001-11-01,,53289.600000000006
E17537,Danny,Ellis,Female,London,London,2020-03-08,Operations,Logistics Coordinator,Diploma,Satisfactory,Yes,32616,1965-09-28,,32616.0
E17538,Grace,Hall,Female,Midlands,Birmingham,2019-03-31,Operations,Operations Manager,Master's,Good,Yes,67017,1977-12-13,,70367.85
E17539,Rita,Cross,Female,London,Harrow,2022-08-17,Finance,Finance Manager,Master's,Satisfactory,Yes,73123,1993-03-19,,76779.15000000001
E17540,Laura,McLean,Male,Midlands,Birmingham,2018-09-16,Operations,Supply Chain Analyst,Bachelor's,Satisfactory,No,47987,1978-07-05,,48946.74
E17541,Brandon,Marsden,Male,North West,Preston,2016-11-01,Finance,Accountant,Bachelor's,Needs Improvement,No,49513,2000-02-25,,50503.26
E17542,Peter,Collier,Male,Scotland,Aberdeen,2015-02-22,IT,Software Engineer,Bachelor's,Good,No,50210,1978-05-31,,51214.200000000004
E17543,Melanie,Simpson,Female,Scotland,Aberdeen,2018-06-03,Sales,Sales Executive,Bachelor's,Good,No,44544,1996-11-13,,44544.0
E17544,Arthur,Connolly,Female,Midlands,Birmingham,2016-02-12,Sales,Business Development Executive,Diploma,Satisfactory,No,33477,2002-08-22,,33477.0
E17545,Andrea,Ali,Male,Midlands,Leicester,2021-01-04,HR,HR Officer,Bachelor's,Good,Yes,42487,1984-12-15,,43336.74
